Throttle,Left Front RPM,Right Front RPM,Left Rear RPM,Right Rear RPM
0.8,748.222,748.227,748.233,748.234
0.8,748.348,748.353,748.359,748.36
0.8,748.401,748.406,748.413,748.413
0.8,748.87,748.875,748.882,748.882
0.8,747.747,747.751,747.758,747.759
0.8,748.586,748.591,748.598,748.598
0.8,748.831,748.836,748.842,748.843
0.8,748.956,748.961,748.968,748.969
0.8,749.072,749.076,749.083,749.084
0.8,749.231,749.236,749.242,749.243
0.8,749.326,749.331,749.337,749.338
0.8,749.182,749.187,749.193,749.194
0.8,749.489,749.494,749.501,749.501
0.8,749.453,749.457,749.464,749.465
0.8,749.748,749.753,749.759,749.76
0.8,749.965,749.97,749.977,749.977
0.8,749.815,749.82,749.827,749.827
0.8,750.178,750.182,750.189,750.19
0.8,750.214,750.219,750.225,750.226
0.8,750.315,750.32,750.327,750.328
0.8,750.46,750.465,750.472,750.473
0.8,750.524,750.529,750.536,750.536
0.8,750.653,750.658,750.665,750.666
0.8,750.793,750.798,750.805,750.805
0.8,750.98,750.985,750.992,750.992
0.8,751.001,751.005,751.012,751.013
0.8,751.106,751.111,751.117,751.118
0.8,750.526,750.531,750.538,750.538
0.8,752.109,752.114,752.121,752.121
0.8,751.297,751.302,751.308,751.309
0.8,751.444,751.449,751.456,751.457
0.8,751.836,751.84,751.847,751.848
0.8,751.527,751.532,751.539,751.539
0.8,751.914,751.919,751.926,751.927
0.8,751.946,751.951,751.959,751.959
0.8,752.111,752.116,752.123,752.124
0.8,752.214,752.22,752.227,752.227
0.8,752.336,752.341,752.348,752.349
0.8,752.438,752.443,752.45,752.45
0.8,752.605,752.61,752.617,752.618
0.8,752.713,752.718,752.725,752.725
0.8,752.806,752.811,752.818,752.819
0.8,752.972,752.977,752.984,752.984
0.8,752.866,752.871,752.878,752.878
0.8,753.114,753.119,753.126,753.126
0.8,753.163,753.168,753.175,753.175
0.8,753.305,753.31,753.317,753.318
0.8,753.464,753.469,753.476,753.477
0.8,753.542,753.547,753.554,753.554
0.8,753.555,753.56,753.568,753.568
0.8,753.847,753.852,753.859,753.859
0.8,754.162,754.167,754.174,754.174
0.8,753.993,753.998,754.006,754.006
0.8,753.988,753.993,754,754
0.8,754.352,754.357,754.364,754.364
0.8,754.324,754.329,754.336,754.336
0.8,754.43,754.436,754.443,754.443
0.8,754.821,754.826,754.834,754.834
0.8,754.906,754.912,754.919,754.919
0.8,754.774,754.78,754.787,754.787
0.8,754.841,754.846,754.853,754.854
0.8,754.473,754.478,754.485,754.485
0.8,755.043,755.048,755.056,755.056
0.8,755.189,755.194,755.201,755.202
0.8,755.33,755.335,755.342,755.342
0.8,755.431,755.436,755.443,755.444
0.8,755.54,755.545,755.553,755.553
0.8,755.659,755.665,755.672,755.672
0.8,755.76,755.766,755.773,755.773
0.8,756.01,756.015,756.022,756.022
0.8,755.984,755.989,755.996,755.996
0.8,756.096,756.102,756.109,756.109
0.8,755.937,755.942,755.949,755.949
0.8,755.93,755.935,755.942,755.943
0.8,756.413,756.419,756.426,756.426
0.8,756.507,756.512,756.519,756.519
0.8,756.634,756.639,756.646,756.646
0.8,756.748,756.753,756.76,756.76
0.8,756.856,756.861,756.868,756.868
0.8,756.963,756.968,756.975,756.976
0.8,757.091,757.097,757.104,757.104
0.8,757.176,757.181,757.188,757.188
0.8,757.286,757.291,757.298,757.298
0.8,757.454,757.459,757.467,757.467
0.8,757.49,757.495,757.502,757.502
0.8,757.715,757.72,757.727,757.727
0.8,757.717,757.722,757.729,757.729
0.8,757.929,757.934,757.941,757.941
0.8,758.132,758.137,758.144,758.144
0.8,757.828,757.833,757.84,757.84
0.8,758.127,758.132,758.139,758.14
0.8,758.251,758.256,758.263,758.263
0.8,758.321,758.326,758.333,758.333
0.8,758.436,758.441,758.448,758.448
0.8,758.619,758.624,758.631,758.632
0.8,758.717,758.722,758.729,758.729
0.8,758.8,758.805,758.813,758.813
0.8,759.031,759.036,759.043,759.043
0.8,758.846,758.852,758.859,758.859
0.8,759.214,759.219,759.227,759.227
0.8,759.381,759.386,759.393,759.394
0.8,759.395,759.4,759.407,759.407
0.8,759.483,759.488,759.495,759.495
0.8,759.539,759.544,759.552,759.552
0.8,759.657,759.663,759.67,759.67
0.8,759.756,759.762,759.769,759.769
0.8,759.954,759.959,759.966,759.967
0.8,759.938,759.943,759.95,759.95
0.8,760.073,760.078,760.085,760.085
0.8,760.182,760.187,760.194,760.195
0.8,760.265,760.27,760.277,760.277
0.8,760.393,760.398,760.405,760.405
0.8,760.583,760.588,760.595,760.595
0.8,760.497,760.502,760.509,760.509
0.8,760.681,760.686,760.693,760.693
0.8,760.758,760.763,760.77,760.77
0.8,760.923,760.928,760.936,760.936
0.8,760.944,760.949,760.956,760.956
0.8,761.167,761.172,761.179,761.179
0.8,761.378,761.383,761.391,761.391
0.8,761.385,761.39,761.397,761.397
0.8,761.458,761.463,761.47,761.471
0.8,761.628,761.633,761.64,761.64
0.8,761.667,761.672,761.679,761.68
0.8,761.811,761.817,761.824,761.824
0.8,761.844,761.849,761.856,761.856
0.8,761.982,761.988,761.995,761.995
0.8,762.095,762.1,762.107,762.107
0.8,762.083,762.088,762.095,762.095
0.8,762.297,762.302,762.309,762.309
0.8,762.401,762.406,762.413,762.413
0.8,762.502,762.507,762.514,762.514
0.8,762.612,762.617,762.624,762.624
0.8,762.847,762.852,762.859,762.859
0.8,762.827,762.832,762.839,762.839
0.8,762.925,762.931,762.938,762.938
0.8,763.034,763.039,763.046,763.047
0.8,763.123,763.128,763.136,763.136
0.8,763.236,763.241,763.248,763.248
0.8,763.148,763.153,763.16,763.161
0.8,763.987,763.992,763.999,764
0.8,763.536,763.541,763.549,763.549
0.8,763.674,763.679,763.687,763.687
0.8,763.754,763.759,763.766,763.766
0.8,763.848,763.853,763.861,763.861
0.8,764.001,764.006,764.013,764.013
0.8,764.077,764.082,764.089,764.089
0.8,764.173,764.178,764.186,764.186
0.8,764.279,764.284,764.291,764.292
0.8,764.385,764.39,764.397,764.398
0.8,764.485,764.49,764.498,764.498
0.8,764.611,764.616,764.623,764.623
0.8,764.69,764.695,764.702,764.702
0.8,764.758,764.763,764.771,764.771
0.8,764.883,764.888,764.895,764.896
0.8,764.958,764.964,764.971,764.971
0.8,765.108,765.113,765.121,765.121
0.8,765.199,765.204,765.212,765.212
0.8,765.286,765.291,765.298,765.299
0.8,765.416,765.421,765.428,765.428
0.8,765.519,765.524,765.531,765.532
0.8,765.455,765.46,765.467,765.467
0.8,765.599,765.604,765.611,765.611
0.8,765.824,765.829,765.836,765.836
0.8,765.93,765.935,765.942,765.943
0.8,766.141,766.146,766.153,766.154
0.8,766.084,766.089,766.096,766.096
0.8,766.239,766.244,766.251,766.251
0.8,766.332,766.337,766.344,766.344
0.8,766.463,766.468,766.475,766.476
0.8,766.552,766.557,766.564,766.564
0.8,766.661,766.666,766.673,766.673
0.8,766.824,766.829,766.836,766.836
0.8,766.913,766.918,766.925,766.926
0.8,766.954,766.959,766.966,766.966
0.8,766.95,766.955,766.962,766.962
0.8,767.142,767.147,767.154,767.154
0.8,767.257,767.263,767.27,767.27
0.8,767.41,767.415,767.422,767.422
0.8,767.581,767.586,767.593,767.593
0.8,767.57,767.576,767.583,767.583
0.8,767.664,767.669,767.676,767.677
0.8,767.82,767.825,767.832,767.832
0.8,767.871,767.876,767.883,767.884
0.8,767.969,767.974,767.982,767.982
0.8,768.068,768.073,768.08,768.08
0.8,768.154,768.159,768.166,768.166
0.8,768.262,768.267,768.274,768.274
0.8,768.37,768.375,768.382,768.382
0.8,768.539,768.544,768.551,768.552
0.8,768.572,768.577,768.584,768.584
0.8,768.672,768.677,768.684,768.685
0.8,768.765,768.77,768.777,768.777
0.8,768.891,768.896,768.904,768.904
0.8,768.973,768.978,768.985,768.986
0.8,769.077,769.082,769.089,769.089
0.8,769.176,769.181,769.189,769.189
0.8,769.275,769.28,769.288,769.288
0.8,769.375,769.38,769.388,769.388
0.8,769.506,769.511,769.518,769.518
0.8,769.483,769.488,769.495,769.496
0.8,769.691,769.696,769.703,769.704
0.8,769.789,769.794,769.802,769.802
0.8,769.895,769.9,769.907,769.907
0.8,769.979,769.984,769.991,769.991
0.8,770.079,770.084,770.091,770.092
0.8,770.177,770.182,770.189,770.189
0.8,770.281,770.286,770.293,770.294
0.8,770.428,770.433,770.44,770.44
0.8,770.47,770.475,770.483,770.483
0.8,770.546,770.551,770.559,770.559
0.8,770.66,770.665,770.672,770.672
0.8,770.775,770.781,770.788,770.788
0.8,770.912,770.917,770.924,770.925
0.8,770.979,770.984,770.991,770.992
0.8,771.073,771.078,771.086,771.086
0.8,771.172,771.177,771.184,771.184
0.8,771.27,771.275,771.282,771.282
0.8,771.369,771.374,771.381,771.382
0.8,771.458,771.463,771.47,771.471
0.8,771.566,771.571,771.578,771.579
0.8,771.659,771.664,771.671,771.672
0.8,771.766,771.771,771.778,771.778
0.8,771.867,771.872,771.879,771.879
0.8,771.963,771.968,771.975,771.975
0.8,772.053,772.058,772.065,772.066
0.8,772.161,772.166,772.173,772.174
0.8,772.258,772.263,772.27,772.27
0.8,772.357,772.362,772.369,772.37
0.8,772.452,772.458,772.465,772.465
0.8,772.555,772.56,772.567,772.567
0.8,772.652,772.658,772.665,772.665
0.8,772.75,772.755,772.762,772.763
0.8,772.849,772.854,772.861,772.862
0.8,772.951,772.956,772.963,772.964
0.8,773.036,773.041,773.048,773.049
0.8,773.142,773.147,773.154,773.155
0.8,773.242,773.247,773.254,773.254
0.8,773.333,773.338,773.346,773.346
0.8,773.444,773.449,773.456,773.457
0.8,773.552,773.557,773.564,773.565
0.8,773.644,773.649,773.656,773.656
0.8,773.736,773.741,773.748,773.748
0.8,773.826,773.831,773.838,773.838
0.8,773.917,773.922,773.93,773.93
0.8,774.02,774.025,774.032,774.032
0.8,774.112,774.118,774.125,774.125
0.8,774.222,774.227,774.235,774.235
0.8,774.31,774.315,774.322,774.322
0.8,774.403,774.408,774.415,774.415
0.8,774.591,774.596,774.603,774.604
0.8,774.51,774.515,774.522,774.523
0.8,774.698,774.703,774.71,774.71
0.8,774.801,774.806,774.813,774.813
0.8,774.937,774.942,774.949,774.949
0.8,775.003,775.008,775.015,775.015
0.8,775.082,775.087,775.095,775.095
0.8,775.162,775.168,775.175,775.175
0.8,775.293,775.298,775.305,775.305
0.8,775.37,775.375,775.382,775.382
0.8,775.463,775.468,775.476,775.476
0.8,775.532,775.537,775.544,775.545
0.8,775.676,775.681,775.688,775.688
0.8,775.757,775.762,775.77,775.77
0.8,775.843,775.849,775.856,775.856
0.8,775.948,775.953,775.96,775.96
0.8,776.131,776.136,776.144,776.144
0.8,776.041,776.046,776.053,776.053
0.8,776.225,776.23,776.238,776.238
0.8,776.14,776.145,776.152,776.152
0.8,776.246,776.251,776.258,776.259
0.8,776.492,776.497,776.504,776.504
0.8,776.541,776.546,776.553,776.553
0.8,776.752,776.757,776.764,776.764
0.8,776.692,776.697,776.704,776.705
0.8,776.905,776.91,776.917,776.918
0.8,776.999,777.004,777.011,777.011
0.8,777.099,777.104,777.111,777.111
0.8,777.188,777.193,777.201,777.201
0.8,777.29,777.295,777.302,777.302
0.8,777.227,777.232,777.239,777.239
0.8,777.506,777.511,777.518,777.518
0.8,777.547,777.552,777.559,777.559
0.8,777.701,777.706,777.713,777.714
0.8,777.417,777.422,777.43,777.43
0.8,777.863,777.868,777.876,777.876
0.8,777.954,777.959,777.966,777.967
0.8,777.837,777.842,777.849,777.85
0.8,777.962,777.967,777.974,777.975
0.8,778.23,778.235,778.242,778.243
0.8,778.332,778.337,778.344,778.344
0.8,778.431,778.437,778.444,778.444
0.8,778.528,778.533,778.541,778.541
0.8,778.611,778.616,778.624,778.624
0.8,778.879,778.885,778.892,778.892
0.8,778.839,778.844,778.851,778.851
0.8,778.909,778.915,778.922,778.922
0.8,778.927,778.932,778.939,778.94
0.8,779.159,779.164,779.171,779.172
0.8,779.439,779.444,779.452,779.452
0.8,779.311,779.316,779.323,779.324
0.8,779.439,779.444,779.451,779.451
0.8,779.46,779.465,779.473,779.473
0.8,779.603,779.608,779.615,779.615
0.8,779.634,779.639,779.646,779.646
0.8,779.611,779.616,779.623,779.624
0.8,779.833,779.838,779.845,779.846
0.8,779.925,779.93,779.937,779.938
0.8,780.02,780.025,780.032,780.032
0.8,780.113,780.118,780.125,780.125
0.8,780.209,780.214,780.221,780.221
0.8,780.266,780.271,780.279,780.279
0.8,780.389,780.394,780.401,780.402
0.8,780.7,780.705,780.713,780.713
0.8,780.58,780.585,780.592,780.592
0.8,780.722,780.727,780.734,780.735
0.8,780.674,780.679,780.686,780.687
0.8,780.811,780.816,780.823,780.824
0.8,781.629,781.634,781.641,781.641
0.8,780.851,780.856,780.863,780.863
0.8,781.201,781.206,781.213,781.213
0.8,781.907,781.912,781.92,781.92
0.8,781.426,781.431,781.439,781.439
0.8,781.381,781.386,781.393,781.394
0.8,781.443,781.448,781.456,781.456
0.8,781.599,781.604,781.612,781.612
0.8,781.695,781.7,781.708,781.708
0.8,781.792,781.797,781.804,781.804
0.8,782.223,782.228,782.236,782.236
0.8,781.945,781.95,781.957,781.957
0.8,782.127,782.133,782.14,782.14
0.8,782.101,782.106,782.114,782.114
0.8,782.298,782.303,782.311,782.311
0.8,782.333,782.339,782.346,782.346
0.8,782.453,782.458,782.466,782.466
0.8,782.582,782.587,782.594,782.594
0.8,782.587,782.592,782.6,782.6
0.8,782.927,782.932,782.94,782.94
0.8,782.794,782.799,782.806,782.807
0.8,782.971,782.976,782.983,782.984
0.8,782.949,782.954,782.961,782.961
0.8,783.062,783.067,783.075,783.075
0.8,783.202,783.208,783.215,783.215
0.8,783.711,783.716,783.724,783.724
0.8,783.266,783.271,783.278,783.278
0.8,783.439,783.445,783.452,783.452
0.8,783.516,783.522,783.529,783.529
0.8,783.61,783.615,783.623,783.623
0.8,783.707,783.712,783.719,783.72
0.8,783.786,783.791,783.798,783.798
0.8,783.908,783.913,783.92,783.921
0.8,784.081,784.086,784.094,784.094
0.8,784.079,784.084,784.091,784.091
0.8,784.06,784.065,784.072,784.073
0.8,784.27,784.275,784.282,784.282
0.8,784.593,784.598,784.605,784.606
0.8,784.564,784.57,784.577,784.577
0.8,784.267,784.272,784.279,784.28
0.8,784.419,784.424,784.432,784.432
0.8,784.473,784.478,784.486,784.486
0.8,784.943,784.948,784.956,784.956
0.8,784.895,784.9,784.907,784.907
0.8,784.867,784.872,784.88,784.88
0.8,785.069,785.075,785.082,785.082
0.8,785.021,785.026,785.034,785.034
0.8,785.241,785.246,785.254,785.254
0.8,785.385,785.39,785.398,785.398
0.8,785.423,785.428,785.436,785.436
0.8,785.508,785.513,785.521,785.521
0.8,785.285,785.29,785.298,785.298
0.8,785.332,785.337,785.345,785.345
0.8,785.698,785.703,785.71,785.711
0.8,785.851,785.857,785.864,785.864
0.8,786.094,786.099,786.106,786.107
0.8,786.176,786.181,786.188,786.189
0.8,785.826,785.832,785.839,785.839
0.8,786.223,786.228,786.236,786.236
0.8,786.318,786.323,786.331,786.331
0.8,786.303,786.309,786.316,786.316
0.8,786.738,786.743,786.75,786.751
0.8,786.582,786.588,786.595,786.596
0.8,786.678,786.683,786.691,786.691
0.8,786.749,786.754,786.761,786.761
0.8,786.902,786.908,786.915,786.915
0.8,786.722,786.728,786.735,786.735
0.8,787.16,787.165,787.173,787.173
0.8,787.153,787.158,787.166,787.166
0.8,787.243,787.248,787.256,787.256
0.8,787.356,787.361,787.369,787.369
0.8,787.365,787.37,787.378,787.378
0.8,787.486,787.491,787.498,787.499
0.8,787.555,787.56,787.567,787.568
0.8,787.692,787.697,787.705,787.705
0.8,787.685,787.69,787.698,787.698
0.8,787.794,787.799,787.806,787.807
0.8,787.455,787.46,787.467,787.468
0.8,788,788.005,788.013,788.013
0.8,788.191,788.196,788.204,788.204
0.8,788.169,788.174,788.181,788.182
0.8,788.259,788.264,788.272,788.272
0.8,788.234,788.239,788.247,788.247
0.8,788.437,788.442,788.45,788.45
0.8,788.525,788.531,788.538,788.538
0.8,788.605,788.61,788.618,788.618
0.8,788.53,788.535,788.542,788.543
0.8,788.903,788.908,788.916,788.916
0.8,789.049,789.054,789.062,789.062
0.8,789.048,789.053,789.061,789.061
0.8,789.051,789.056,789.064,789.064
0.8,789.144,789.149,789.157,789.157
0.8,789.241,789.246,789.254,789.254
0.8,789.566,789.571,789.579,789.58
0.8,789.438,789.443,789.451,789.451
0.8,789.5,789.505,789.513,789.513
0.8,789.57,789.575,789.583,789.583
0.8,789.647,789.653,789.66,789.661
0.8,789.773,789.778,789.786,789.786
0.8,789.774,789.779,789.787,789.787
0.8,789.919,789.924,789.932,789.932
0.8,789.987,789.992,790,790
0.8,790.088,790.093,790.101,790.102
0.8,790.225,790.23,790.238,790.239
0.8,790.278,790.284,790.292,790.292
0.8,790.001,790.006,790.014,790.014
0.8,790.356,790.361,790.369,790.369
0.8,790.511,790.516,790.524,790.524
0.8,790.441,790.446,790.454,790.455
0.8,790.74,790.745,790.753,790.754
0.8,790.79,790.795,790.803,790.803
0.8,790.841,790.847,790.855,790.855
0.8,790.862,790.868,790.876,790.876
0.8,791.166,791.171,791.179,791.179
0.8,791.13,791.135,791.143,791.143
0.8,791.284,791.29,791.297,791.298
0.8,791.296,791.301,791.309,791.309
0.8,791.386,791.391,791.399,791.4
0.8,791.473,791.478,791.487,791.487
0.8,791.634,791.639,791.647,791.648
0.8,791.628,791.633,791.641,791.642
0.8,791.772,791.777,791.785,791.786
0.8,791.88,791.885,791.893,791.894
0.8,791.858,791.863,791.871,791.872
0.8,792.091,792.097,792.105,792.105
0.8,792.206,792.211,792.22,792.22
0.8,791.998,792.003,792.011,792.012
0.8,792.254,792.26,792.268,792.268
0.8,792.486,792.492,792.5,792.5
0.8,792.658,792.663,792.672,792.672
0.8,792.203,792.208,792.216,792.216
0.8,792.49,792.495,792.503,792.503
0.8,792.587,792.592,792.6,792.6
0.8,792.634,792.639,792.647,792.647
0.8,792.756,792.761,792.769,792.769
0.8,792.922,792.927,792.935,792.935
0.8,792.994,792.999,793.007,793.008
0.8,793.099,793.105,793.113,793.113
0.8,793.264,793.269,793.277,793.278
0.8,793.347,793.352,793.361,793.361
0.8,793.357,793.362,793.37,793.37
0.8,793.432,793.438,793.446,793.446
0.8,793.519,793.524,793.533,793.533
0.8,793.603,793.608,793.617,793.617
0.8,793.728,793.733,793.741,793.742
0.8,793.483,793.488,793.496,793.497
0.8,794.01,794.016,794.024,794.024
0.8,793.268,793.274,793.282,793.282
0.8,794.262,794.267,794.276,794.276
0.8,794.072,794.077,794.085,794.086
0.8,794.163,794.168,794.177,794.177
0.8,794.271,794.276,794.285,794.285
0.8,794.359,794.364,794.373,794.373
0.8,794.292,794.297,794.305,794.306
0.8,794.412,794.417,794.426,794.426
0.8,794.566,794.572,794.58,794.581
0.8,794.592,794.597,794.606,794.606
0.8,794.984,794.989,794.998,794.998
0.8,794.89,794.896,794.904,794.905
0.8,794.852,794.857,794.866,794.866
0.8,795.331,795.336,795.345,795.345
0.8,794.839,794.844,794.853,794.853
0.8,795.412,795.417,795.426,795.426
0.8,795.297,795.302,795.311,795.311
0.8,795.489,795.494,795.503,795.503
0.8,795.253,795.258,795.267,795.267
0.8,795.362,795.367,795.376,795.376
0.8,795.569,795.574,795.583,795.583
0.8,795.438,795.444,795.452,795.453
0.8,795.793,795.799,795.808,795.808
0.8,795.865,795.87,795.879,795.879
0.8,795.895,795.9,795.909,795.909
0.8,795.833,795.838,795.847,795.847
0.8,796.114,796.119,796.128,796.128
0.8,796.194,796.2,796.209,796.209
0.8,796.285,796.291,796.3,796.3
0.8,796.406,796.412,796.421,796.421
0.8,796.657,796.662,796.671,796.672
0.8,795.632,795.637,795.646,795.646
0.8,796.614,796.62,796.629,796.629
0.8,795.87,795.875,795.884,795.884
0.8,796.99,796.996,797.005,797.005
0.8,796.813,796.818,796.827,796.828
0.8,796.944,796.949,796.958,796.959
0.8,796.97,796.976,796.985,796.985
0.8,797.113,797.118,797.127,797.128
0.8,797.241,797.246,797.255,797.256
0.8,797.271,797.277,797.286,797.286
0.8,797.269,797.274,797.283,797.284
0.8,797.454,797.459,797.469,797.469
0.8,796.8,796.806,796.815,796.815
0.8,797.599,797.604,797.614,797.614
0.8,797.691,797.696,797.705,797.706
0.8,797.78,797.785,797.795,797.795
0.8,797.766,797.772,797.781,797.781
0.8,797.913,797.918,797.927,797.928
0.8,797.843,797.848,797.858,797.858
0.8,798.132,798.137,798.146,798.147
0.8,798.145,798.15,798.16,798.16
0.8,798.459,798.465,798.474,798.474
0.8,798.416,798.421,798.431,798.431
0.8,798.453,798.459,798.468,798.468
0.8,798.773,798.778,798.787,798.788
0.8,798.629,798.634,798.644,798.644
0.8,798.399,798.405,798.414,798.414
0.8,798.813,798.818,798.828,798.828
0.8,798.742,798.747,798.756,798.757
0.8,798.792,798.798,798.807,798.807
0.8,798.99,798.995,799.005,799.005
0.8,799.088,799.093,799.103,799.103
0.8,799.17,799.176,799.185,799.186
0.8,799.196,799.201,799.211,799.211
0.8,799.185,799.19,799.2,799.2
0.8,799.385,799.39,799.4,799.4
0.8,799.474,799.479,799.489,799.489
0.8,799.875,799.88,799.89,799.89
0.8,799.664,799.669,799.679,799.679
0.8,799.716,799.722,799.731,799.732
0.8,799.873,799.879,799.888,799.888
0.8,799.751,799.756,799.766,799.766
0.8,799.957,799.963,799.972,799.973
0.8,800.04,800.046,800.055,800.056
0.8,800.111,800.117,800.126,800.127
0.8,800.264,800.269,800.279,800.279
0.8,800.337,800.343,800.353,800.353
0.8,800.265,800.27,800.28,800.28
0.8,799.946,799.952,799.961,799.962
0.8,800.54,800.546,800.556,800.556
0.8,801.022,801.028,801.037,801.038
0.8,800.728,800.733,800.743,800.743
0.8,800.592,800.598,800.607,800.607
0.8,801.042,801.047,801.057,801.057
0.8,801.025,801.031,801.04,801.041
0.8,801.027,801.033,801.042,801.043
0.8,801.01,801.015,801.025,801.025
0.8,801.156,801.161,801.171,801.171
0.8,801.297,801.303,801.313,801.313
0.8,801.22,801.225,801.235,801.235
0.8,801.606,801.611,801.621,801.622
0.8,801.498,801.503,801.513,801.513
0.8,801.677,801.682,801.692,801.692
0.8,801.604,801.61,801.62,801.62
0.8,801.436,801.441,801.451,801.451
0.8,801.925,801.931,801.94,801.941
0.8,801.574,801.58,801.589,801.59
0.8,801.965,801.97,801.98,801.981
0.8,802.048,802.054,802.064,802.064
0.8,802.111,802.116,802.126,802.127
0.8,802.196,802.202,802.212,802.212
